Command line: spell_chain.py
Total duration: 187.91s
File: G:\Autres\DofusDamageCalculator\stats.py
File duration: 56.683s (30.16%)
Line #|      Hits|         Time| Time per hit|      %|Source code
     1|        29|            0|            0|  0.00%|from dataclasses import dataclass, field, replace
     2|     38257|      0.10688|  2.79374e-06|  0.06%|import json
     3|     38248|     0.311492|  8.14402e-06|  0.17%|import os
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:43 <lambda>
(call)|     38240|       3.2365|  8.46366e-05|  1.72%|# G:\Autres\DofusDamageCalculator\spell.py:15 <lambda>
     4|     38251|     0.258158|  6.74906e-06|  0.14%|import re
(call)|     38240|     0.154747|  4.04674e-06|  0.08%|# G:\Autres\DofusDamageCalculator\spell.py:16 <lambda>
     5|     38248|     0.243013|  6.35362e-06|  0.13%|from typing import Dict, List, Set, Tuple
(call)|     38240|      11.9466|  0.000312412|  6.36%|# G:\Autres\DofusDamageCalculator\spell.py:17 <lambda>
     6|     38251|     0.253866|  6.63684e-06|  0.14%|from uuid import uuid1
(call)|     38240|       3.0449|   7.9626e-05|  1.62%|# G:\Autres\DofusDamageCalculator\spell.py:18 <lambda>
     7|     38247|     0.258331|  6.75429e-06|  0.14%|
(call)|     38240|     0.152905|  3.99856e-06|  0.08%|# G:\Autres\DofusDamageCalculator\spell.py:19 <lambda>
     8|     38248|    0.0887573|  2.32057e-06|  0.05%|from damages import compute_damage
(call)|         1|   0.00202656|   0.00202656|  0.00%|# <frozen importlib._bootstrap>:1002 _find_and_load
     9|     38248|    0.0937779|  2.45184e-06|  0.05%|from damage_parameters import DamageParameters
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:49 <lambda>
    10|         3|            0|            0|  0.00%|from stats import Characteristics, Damages, Stats
    11|         0|            0|            0|  0.00%|
    12|         1|            0|            0|  0.00%|
    13|         3|            0|            0|  0.00%|@dataclass
    14|         1|  0.000996351|  0.000996351|  0.00%|class SpellOutput:
(call)|         1|  0.000997782|  0.000997782|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:13 SpellOutput
(call)|         5|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:281 __set_name__
(call)|         1|   0.00598741|   0.00598741|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:998 dataclass
    15|    344161|      2.13681|  6.20874e-06|  1.14%|    damages_by_characteristic: Dict[Characteristics, Dict[str, int]] = field(default_factory=lambda: {characteristic: {'min': 0, 'max': 0, 'crit_min': 0, 'crit_max': 0} for characteristic in Characteristics})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         2|  0.000997782|  0.000498891|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
(call)|     38240|     0.198997|   5.2039e-06|  0.11%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:434 __iter__
(call)|    229440|     0.900701|  3.92565e-06|  0.48%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:438 <genexpr>
(call)|     38240|      2.50683|  6.55551e-05|  1.33%|# G:\Autres\DofusDamageCalculator\spell.py:15 <dictcomp>
    16|     76481|     0.154747|  2.02334e-06|  0.08%|    damages: Dict[str, int] = field(default_factory=lambda: {'min': 0, 'max': 0, 'crit_min': 0, 'crit_max': 0})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    17|     76481|     0.330895|   4.3265e-06|  0.18%|    stats: Dict[str, Stats] = field(default_factory=lambda: {'__all__': Stats()})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
(call)|     38240|      11.6157|  0.000303759|  6.18%|# G:\Autres\DofusDamageCalculator\stats.py:34 __init__
    18|     76481|     0.376805|  4.92678e-06|  0.20%|    parameters: Dict[str, DamageParameters] = field(default_factory=lambda: {'__all__': DamageParameters()})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
(call)|     38240|      2.66809|  6.97723e-05|  1.42%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:2 __init__
    19|     76481|     0.152905|  1.99925e-06|  0.08%|    states: Set[str] = field(default_factory=lambda: set())
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    20|         1|            0|            0|  0.00%|    average_damage: float = 0.0
    21|         1|            0|            0|  0.00%|    average_damage_crit: float = 0.0
    22|         0|            0|            0|  0.00%|
    23|         1|            0|            0|  0.00%|    def update_stats(self, new_stats: Dict[str, Stats]):
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    24|         0|            0|            0|  0.00%|        for name in new_stats:
    25|         0|            0|            0|  0.00%|            self.stats[name] = self.stats.get(name, Stats()) + new_stats[name]
    26|         0|            0|            0|  0.00%|
    27|         1|            0|            0|  0.00%|    def update_parameters(self, new_parameters: Dict[str, DamageParameters]):
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    28|         0|            0|            0|  0.00%|        for name in new_parameters:
    29|         0|            0|            0|  0.00%|            self.parameters[name] = self.parameters.get(name, DamageParameters()) + new_parameters[name]
    30|         0|            0|            0|  0.00%|
    31|     19121|    0.0438478|  2.29318e-06|  0.02%|    def update_damages_from_existing(self, other: 'SpellOutput'):
    32|     95600|     0.220222|  2.30358e-06|  0.12%|        for field in ('min', 'max', 'crit_min', 'crit_max'):
    33|    458880|      3.21528|  7.00679e-06|  1.71%|            for characteristic in Characteristics:
(call)|     76480|     0.402618|  5.26435e-06|  0.21%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:434 __iter__
(call)|    458880|      1.86946|  4.07397e-06|  0.99%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:438 <genexpr>
    34|    382400|     0.954155|  2.49517e-06|  0.51%|                self.damages_by_characteristic[characteristic][field] = other.damages_by_characteristic[characteristic][field]
    35|     76480|      0.19477|  2.54668e-06|  0.10%|            self.damages[field] = other.damages[field]
    36|         0|            0|            0|  0.00%|
    37|     19120|    0.0449212|  2.34943e-06|  0.02%|        self.average_damage = other.average_damage
    38|     19120|    0.0660248|  3.45318e-06|  0.04%|        self.average_damage_crit = other.average_damage_crit
    39|         0|            0|            0|  0.00%|
    40|         0|            0|            0|  0.00%|
    41|         3|            0|            0|  0.00%|@dataclass
    42|         1|            0|            0|  0.00%|class SpellParameters:
(call)|         1|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:41 SpellParameters
(call)|         2|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:281 __set_name__
(call)|         1|   0.00601554|   0.00601554|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:998 dataclass
    43|        15|            0|            0|  0.00%|    base_damages: Dict[Characteristics, Dict[str, int]] = field(default_factory=lambda: {})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         2|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    44|         1|            0|            0|  0.00%|    pa: int = 1
    45|         1|            0|            0|  0.00%|    crit_chance: float = 0.0
    46|         1|            0|            0|  0.00%|    uses_per_target: int = -1
